Crop,Soil_Type,Nitrogen,Phosphorus,Potassium,pH,Organic_Matter,Fertilizer_Recommendation
Wheat,Clay,29.56087937705357,92.98794753674775,93.4295179981915,7.8059357639242855,1.4780018860849409,Urea
Potato,Clay,23.45761924250121,82.08803788930061,20.724374882466414,5.885097065909633,2.9620430279295418,Urea
Tomato,Loamy,69.44016500603378,83.71116471306969,18.703874841076196,4.8421414371978475,1.2738090516277953,Potassium
Sugarcane,Sandy,140.71504685861092,59.12224580414366,56.43579245897469,5.685321004367426,1.0972309447638762,Organic Compost
Rice,Clay,85.93411842666143,34.07562383053671,63.37119720933405,5.049474618299611,3.4736592085254085,NPK
Maize,Silty,83.84390492104251,25.69091593606005,50.616476976661005,6.369434908908723,2.3637656371145237,Organic Compost
Wheat,Silty,29.757656561905062,36.084002093698274,61.90183045076817,5.123740605264313,2.878560983867724,Urea
Potato,Sandy,10.110531553050631,64.7070658584609,22.13607804313178,6.351379030631909,6.746630102184777,Urea
Cotton,Loamy,123.41961270436457,21.402370904077898,50.56330664558792,5.3840115692985915,2.14086067374455,DAP
Potato,Loamy,22.260438818073354,29.57082248054555,67.51879328926844,7.454924421849611,6.461633570062606,Urea
Groundnut,Silty,98.73897462294536,49.46578196556912,46.107112678626855,4.610272963343382,5.725354362024545,NPK
Sugarcane,Loamy,138.0463036321268,27.13975935983848,69.5474969025768,6.718985215327702,3.285118675985829,NPK
Wheat,Sandy,39.21126784218034,60.92114862302586,47.86317165261476,5.177953099680227,4.825893016234015,Urea
Cotton,Silty,103.13819707316752,92.70172270335134,36.69196018001634,4.503967457878508,4.111049268421771,NPK
Groundnut,Clay,21.017800739051324,76.06848974179701,33.84247947327377,7.976800352259229,1.8987672084836575,Urea
Groundnut,Clay,94.52572013726582,68.31052834414675,44.03569560391586,7.18611115125627,7.35029725213923,NPK
Wheat,Loamy,32.950440933448384,60.358540218458984,7.193514154809079,4.895771288202093,4.987325773100321,Urea
Sugarcane,Silty,113.03349847212492,51.35505137942116,68.5098881523808,7.156289470735422,7.161680320568184,NPK
Tomato,Silty,52.172381271147145,22.723566665292672,85.28503589312487,6.946589330950394,6.766785582693032,DAP
Tomato,Clay,74.87474123265048,89.99749326555222,38.68957397209626,6.393426748172813,1.5584314771659626,Organic Compost
Groundnut,Silty,93.92027588386703,28.61092019121945,9.373147933463262,6.177032393702456,2.4508946621291674,Potassium
Tomato,Silty,33.97827749327354,13.674343369925271,98.74368175162797,8.04827905166294,2.0168278006238154,Urea
Rice,Silty,113.82929460646693,76.25144202672604,30.05133426785136,5.480592079589805,6.815456729508432,NPK
Groundnut,Loamy,52.369647689154036,21.68347576146081,17.029006560623436,6.093240228053533,7.037126385186416,DAP
Groundnut,Silty,102.7320603877855,40.33011995641172,40.12648825743766,5.816461651579309,4.695800568658561,NPK
Cotton,Sandy,32.159627097912306,7.687068187643074,75.16291886018789,7.584804116146534,1.7292465075560486,Urea
Tomato,Loamy,106.33647228888904,18.021454541342568,32.92207670460374,8.165861224930158,1.9493163298011136,DAP
Sugarcane,Silty,27.946330193464643,21.45434492219165,59.59680437235134,7.899126794960922,6.694841687067871,Urea
Groundnut,Silty,69.54990947779771,10.168962136266906,44.47819947152851,7.690815721199074,7.504330955705312,DAP
Potato,Sandy,44.60885032344275,67.3824108791703,16.187579266278757,8.447159782280332,2.396329795774597,Potassium
Sugarcane,Loamy,114.77253491994556,84.51574060129614,36.377266186750475,7.28857820164154,1.0779630353052114,Organic Compost
Rice,Clay,46.68490063096244,40.46496360476439,73.86269804283633,7.504215164854135,3.3166703360554455,NPK
Cotton,Clay,133.44042289535548,88.08476528822906,63.140370246487336,8.431210158820075,1.2134957275351694,Organic Compost
Wheat,Loamy,134.8548295969258,25.267924583212018,16.378946088938292,4.527963141596697,6.795824412546266,Potassium
Sugarcane,Silty,37.50178413119002,35.91209023831775,20.515628922859314,7.0361935057454605,4.4405858005837615,Urea
Groundnut,Silty,95.93843230108139,19.320014337961,65.86966913420733,7.455886127813159,5.493025451341139,DAP
Rice,Clay,22.280469840795007,63.95312356480487,82.27446436048254,8.17130821502878,3.880394132955795,Urea
Maize,Clay,64.81519394422808,44.88761113267915,38.20007711602608,8.035377216737372,3.418552829087373,NPK
Rice,Clay,109.86504213017811,63.26191794998037,61.55452142512777,7.867842724935177,2.555402891532594,NPK
Rice,Sandy,102.31925455898828,77.35911601244744,21.21114093145,8.283165087766815,6.39372782926702,Potassium
Cotton,Clay,97.45809371692512,56.841786523130104,34.58075200600577,6.64951675165483,5.868833090908705,NPK
Wheat,Sandy,49.5557209127421,64.62488371566985,6.925669538939997,4.527680382339307,3.525102891472603,Potassium
Maize,Loamy,62.92349292081628,93.84877986746163,77.98621504095465,4.544217594788038,3.247812940094281,NPK
Tomato,Silty,24.412460258040063,33.41110941284009,43.095932878431846,6.678556222471432,1.008700150540753,Urea
Tomato,Clay,110.66319486070414,39.120574170225545,82.53192949712562,6.241088955455766,1.444864910318307,Organic Compost
Sugarcane,Silty,80.5444315507783,73.181819362387,72.295434622159,6.3049802134617945,5.362788674248444,NPK
Rice,Silty,109.22718852839165,63.07402412026174,83.73070524420531,6.101618948840148,4.602251171648232,NPK
Potato,Clay,44.852093471562185,21.960625931272908,32.13757361037386,8.170903236364943,4.043622431395158,DAP
Cotton,Clay,55.42135200890927,40.73399445099657,22.5853293906453,5.93668140467916,6.792515685611609,Potassium
Potato,Loamy,56.79014721641605,49.44461124684792,97.3310398519087,7.924907767052333,4.527287430819927,NPK
Cotton,Sandy,13.603937364610267,44.84203460699699,73.1461397688826,8.111459175166564,3.6914550698512394,Urea
Tomato,Sandy,57.746702196287295,21.936106790593875,84.23401545303368,6.498007079995819,2.1287944326748947,DAP
Sugarcane,Silty,122.4626402925247,92.82085871950491,6.247670502443704,6.287752149460353,6.744816057502335,Potassium
Sugarcane,Clay,135.6217894049634,77.4202823609277,38.673853928109224,7.544082416861787,5.0337377508483145,NPK
Sugarcane,Loamy,82.55056418902984,50.72880405024596,75.56758560484651,7.331886030559529,1.6472197614593012,Organic Compost
Maize,Loamy,73.77023733069083,69.60579768914947,12.408369134048415,5.814140466384824,5.5422887859795305,Potassium
Wheat,Loamy,14.315446617911835,90.24185385287457,58.897293309048884,4.910192503698586,3.9754952184188697,Urea
Maize,Loamy,133.08860726195357,17.936543524349265,45.761912908225305,5.559409600729921,6.679703565115971,DAP
Groundnut,Loamy,11.82142987962218,28.78543981716288,6.673568178405193,5.024114023249195,7.432402178971973,Urea
Groundnut,Sandy,142.26501122942966,56.55661848938128,27.417679826347882,5.678929103106766,5.203260692233722,NPK
Potato,Sandy,78.49027481633269,80.90598527847408,32.05523896133785,5.547286262323196,6.121289735193565,NPK
Wheat,Sandy,57.87082910046173,8.444215066945102,15.626694902900633,7.050845695546855,1.39613593321516,DAP
Tomato,Clay,139.3905808779724,98.48172426865425,64.99600642555274,8.317984113819119,4.921788185008101,NPK
Wheat,Silty,13.414739035413543,48.21612727382773,28.027798243929457,7.242974929321934,6.287379848488318,Urea
Cotton,Loamy,91.3994852816722,39.126958359063686,31.373852463841896,8.206597632258278,4.477335046346726,NPK
Groundnut,Clay,86.85055342990727,32.80882159477832,90.332666829014,7.6365290344337735,5.154850626530361,NPK
Rice,Loamy,40.70485616959349,21.563887226832804,49.37669380584825,7.4115104882846925,7.29263729906731,DAP
Rice,Sandy,70.04424038902948,80.19952134835265,42.252173962080875,6.156247760853366,2.386697004218396,Organic Compost
Tomato,Clay,101.31696083212783,95.76434565087916,73.76774863989813,5.799178011453474,1.6877255528633832,Organic Compost
Cotton,Sandy,111.79836756346985,44.29625171031283,91.41331070387665,7.885109489891677,5.834505291976507,NPK
Potato,Loamy,10.10036021892117,95.47996600157835,7.378451942557165,8.12157293171602,6.759942338657108,Urea
Maize,Loamy,141.15948021274215,83.26077346632825,47.58269042276267,6.307529974603728,6.953431320077945,NPK
Cotton,Silty,33.033552134993734,50.699857110250235,63.02422882740499,4.536252392746578,5.491511479638542,Urea
Rice,Loamy,42.70126079113029,69.03248701698261,35.26349432196901,7.670124235625882,6.832493927195624,NPK
Rice,Sandy,46.88628239713875,46.32349702119398,78.37873360170796,5.640275361889167,5.904649440063031,NPK
Potato,Loamy,15.294819117284943,58.078723780192476,97.29032167567601,4.539551460067683,1.6116384113475353,Urea
Groundnut,Silty,27.22729730264549,10.514402016757863,94.6255997937769,7.719954235904488,6.334304555194917,Urea
Cotton,Silty,148.0889892121827,71.14503015355065,30.26834124109448,6.569656755267593,2.2555178268523077,Organic Compost
Cotton,Sandy,54.130343232820046,10.018341225992987,26.50213645156117,7.2408429853538765,2.656265398136809,DAP
Rice,Clay,26.142152647466908,82.62306995736671,95.961600447016,8.15875928457791,3.7625543889906536,Urea
Maize,Loamy,24.978776564447266,83.36995829875296,48.56970630598926,6.664695320552422,3.2019694642843586,Urea
Tomato,Silty,110.72439547379606,27.522342317840387,24.788283693045717,6.512776290315863,3.251562168120384,Potassium
Sugarcane,Loamy,129.63961296456972,35.74796419840102,72.16471154488973,5.6626484853930545,2.1848166694283204,Organic Compost
Tomato,Loamy,45.97332193118578,50.724485963037864,32.0199307708602,5.720775337759811,3.0570973297668105,NPK
Cotton,Clay,12.927331726932895,61.68297615858574,30.38846263174997,7.686168264118583,1.1376381298311724,Urea
Tomato,Silty,41.23260258234981,32.29859786548969,88.52865909238955,6.296116982343748,4.310376626818282,NPK
Rice,Loamy,17.912196711546027,61.28620844003288,20.435519570805827,5.154104834432482,6.380136711388648,Urea
Rice,Silty,24.47529112820581,33.2897719567834,11.117329914292457,4.878115056001983,7.0357315845738775,Urea
Potato,Sandy,70.41113677866994,10.271618501750766,30.57271181631029,6.3916804674471175,6.742999912716069,DAP
Cotton,Sandy,42.18857192062856,5.24011723403135,62.65981421962936,6.359820094470922,3.9152040329657924,DAP
Potato,Loamy,82.23242299355928,14.609350502250717,16.693346073310703,7.113833112821585,6.112985368146994,DAP
Cotton,Silty,45.489125456006654,80.26381651558174,49.80149386629541,6.384269910980563,3.0152354186664874,NPK
Sugarcane,Loamy,141.67522215441267,96.33597467641702,64.59702549040537,5.073902816536859,1.3889373090233255,Organic Compost
Sugarcane,Silty,136.83215550967702,45.56178893171583,85.63001429635152,6.531211539194054,5.731800677738866,NPK
Groundnut,Silty,89.35285470146525,53.70497557774456,26.837611164214163,8.1271576155441,5.541573153154842,NPK
Cotton,Clay,59.61935887823407,18.950576061975482,82.647900721365,5.137765646480849,6.611405768240129,DAP
Maize,Clay,63.36056348486298,57.347978504614915,27.316094807467664,7.259018563910995,5.312743446920159,NPK
Tomato,Clay,67.65931964022957,18.7422156906628,69.29282141776585,6.875437059862106,2.0982413748174147,DAP
Cotton,Loamy,111.86110509889217,63.065361463888856,45.913989290833236,7.49434290684721,6.9721367443513875,NPK
Wheat,Clay,73.22945937263731,93.65957342018112,15.894718025973665,5.102401093710371,5.390769516130906,Potassium
Groundnut,Clay,129.94219251082563,23.591361233788763,72.85502896807563,8.266421347623979,6.653267893245028,DAP
Wheat,Sandy,142.17327003025105,77.63355321542468,25.68744876215669,6.983865711068635,6.418749842632286,NPK
Rice,Silty,57.03246147305074,7.232730167740784,21.77922547233619,7.888284550764547,3.085051410575619,DAP
Sugarcane,Silty,88.49722739259522,40.67223792555399,39.040678215991406,5.486427054720942,1.5218708239643666,Organic Compost
Tomato,Clay,23.30791515655902,15.52110824389836,67.06257325215094,7.457651557591847,2.235530863627094,Urea
Cotton,Silty,38.06566668729026,38.485166951591445,27.229665485109642,7.624122817335676,1.6500363401927554,Urea
Wheat,Sandy,67.88520733942241,21.486007365693933,22.447846184279143,6.089741089548303,2.703887024560955,DAP
Tomato,Sandy,38.868380226249045,40.46397406167431,5.945594442769612,6.035813811533688,4.216725911181951,Urea
Rice,Clay,132.71846871042044,44.66466658021538,49.80609422466374,7.131185060102997,7.34767423486898,NPK
Sugarcane,Sandy,32.160075848273735,33.55615666418724,45.72132908494236,4.873630727040863,7.1041312914444426,Urea
Maize,Silty,73.79251501743288,67.37908519994727,27.217435645550747,7.442496600870036,6.030198705670096,NPK
Groundnut,Loamy,94.7978936643826,92.29094486959642,10.096955580920621,4.671547039357644,1.168786516834782,Potassium
Tomato,Silty,106.86094714251821,43.05656054000087,45.77930808660451,5.2623612044833035,3.3897244092438745,NPK
Tomato,Loamy,63.629711761710944,23.272599865127034,79.87948555180498,7.156575028965468,5.776438985391638,DAP
Maize,Clay,131.673869621462,30.718662028618418,72.95180247608181,4.893294668367855,1.9032022778734787,Organic Compost
Tomato,Loamy,89.56468115090958,86.13007823215506,86.77551453671617,8.387368365907161,6.60761495011136,NPK
Rice,Sandy,71.53108926265725,59.30577371066405,5.910355332749784,7.973584837847603,7.402015759913155,Potassium
Rice,Silty,19.413688767285127,48.22604806916094,96.80983509643686,7.005209329626946,3.4787311264647784,Urea
Maize,Loamy,75.0565255823231,19.215488543348037,37.43416399960759,7.776229822677399,5.940901433046834,DAP
Groundnut,Silty,124.90301771420224,47.72409429075928,99.08779062873666,8.050320194358271,2.0374289286809937,Organic Compost
Cotton,Clay,96.03574255098417,31.456740318951734,28.99884875716859,5.537902598287274,5.835715143791189,NPK
Wheat,Clay,126.50274352207657,94.60049714606818,49.79595681993325,7.8976463517972775,1.150187886009303,Organic Compost
Cotton,Sandy,79.16163388390278,88.98666039449446,38.62312927465385,5.279175134550407,2.055400547677707,Organic Compost
Tomato,Clay,26.584638713227456,12.97074147367881,38.79726792445875,6.1533690565952615,5.96917012626069,Urea
Wheat,Loamy,11.90957841702335,54.08208147981807,85.0167993810805,6.733038524994397,5.982951560134143,Urea
Potato,Clay,52.45073654060277,26.380542823893848,75.90979927504718,7.35556385229613,5.488138940916239,NPK
Maize,Sandy,107.71866600969095,44.02382350480761,99.25438634685457,4.620565270890112,4.341548170689423,NPK
Maize,Silty,120.63638655183712,88.30055983388836,63.28389485816369,5.662037651112756,5.7243566382036155,NPK
Groundnut,Silty,51.405396846846116,55.11387938941176,49.00937741747775,6.934076392841561,6.416605588021517,NPK
Wheat,Clay,79.3915489236546,36.75045287022218,13.557016979954657,5.929474716596475,7.765371613257207,Potassium
Rice,Loamy,68.95664662077144,24.74939363997472,99.6733348538164,7.600100222517973,7.220487220840234,DAP
Wheat,Sandy,67.47318980919991,81.03086164361648,57.395412028566874,7.106608644602865,6.5617394179628725,NPK
Tomato,Loamy,42.38881984802107,64.32921145961298,71.54535962056347,5.437605814894943,5.863302617000611,NPK
Rice,Sandy,29.091954704124174,49.46621874049197,43.64052678317458,5.083715918369332,5.019088818026571,Urea
Sugarcane,Clay,37.53639815236984,25.661013616982913,57.03299227702741,7.016187974348202,1.8442617634634138,Urea
Sugarcane,Sandy,17.746534202868453,36.753405544927475,94.54488452982429,6.301869310819031,2.1588978946887507,Urea
Potato,Sandy,37.738303855300785,96.18512554015926,20.80984660350226,5.175828164405274,6.7419569246962965,Urea
Sugarcane,Clay,11.288125667553125,54.408544072554264,32.775395511374185,5.805496821273509,6.623190385450544,Urea
Maize,Loamy,97.81617608903696,43.06643171810903,19.44567413891307,5.712186993274346,5.301212481813541,Potassium
Wheat,Clay,54.2925570342756,54.53509402309077,80.2605108614536,4.9325278893575,4.071880929013074,NPK
Sugarcane,Sandy,146.2402595997672,79.00390806046282,10.894299740073809,6.687636077060912,1.1822285487652395,Potassium
Cotton,Clay,37.1203871086817,37.31034896777253,12.755006735877139,7.554594535650216,3.2902385976998074,Urea
Groundnut,Sandy,58.415999843343144,21.97708148859784,33.356940714800025,6.801867555411948,3.944477602957225,DAP
Cotton,Clay,60.09776220981465,60.568931242209544,53.84787718749607,7.805165459749409,4.400714003213944,NPK
Sugarcane,Silty,11.183209448744476,68.19438983070138,43.59610605316072,5.010274188861725,7.505272189928465,Urea
Potato,Silty,127.48911342552425,72.70821028106221,9.25754951372669,6.242447431288896,1.7609657986009997,Potassium
Groundnut,Clay,14.479224420205462,88.78882112278232,95.9616979977404,6.937660414632397,4.632068438458393,Urea
Tomato,Loamy,141.62517686209378,40.26154146546574,95.52260443401795,7.20400624376763,3.575456078707958,NPK
Cotton,Sandy,134.89040915310687,12.158715141744722,31.53885070787219,7.283145225693708,7.930686834512361,DAP
Potato,Silty,84.97306825203489,96.04311544493952,74.49493345051525,7.415861708391525,7.033048113980337,NPK
Wheat,Loamy,86.10338048758089,46.32613310656014,59.964664081406255,7.105719248784067,4.071500979672447,NPK
Wheat,Sandy,101.52890921386188,64.20946341894748,27.560286025534285,4.876912355763471,7.997869265483323,NPK
Cotton,Silty,64.18700167088417,68.29900569718777,29.906297415453466,7.281222710409185,4.598442725300474,NPK
Sugarcane,Silty,100.61111967569977,56.91880232661433,51.6595515594928,7.39913062709755,2.169824576139805,Organic Compost
Potato,Clay,16.26757441638816,24.49946532494566,44.82750944224921,8.473919737334509,4.891122842787002,Urea
Wheat,Sandy,17.56666782896172,76.73858976103344,32.6667861819701,7.273449746804504,2.5834403606255263,Urea
Tomato,Loamy,74.01225874673621,81.35643755888775,81.71360164898914,7.247321583006196,5.454189880533764,NPK
Rice,Loamy,86.94712215484489,57.53268067165678,50.73897717555157,6.559253160727888,7.562081224187479,NPK
Sugarcane,Loamy,134.29446964701467,51.41331025555995,67.21056592696715,7.971691634340456,6.503390037845198,NPK
Potato,Sandy,24.652488747105476,15.824127397158605,22.98098251594817,8.487339047844634,2.9121458329333865,Urea
Tomato,Loamy,125.1707098071445,12.975407842479465,55.68322793906624,7.616179480789729,3.0780103747620498,DAP
Potato,Loamy,39.406627220889746,37.25866032853523,35.20772469742904,6.950001511431234,1.4850174216321843,Urea
Groundnut,Loamy,65.17171079140445,34.53038477415236,55.00929298751343,4.815819307726272,3.001074849523942,NPK
Tomato,Clay,54.324340875837805,95.59736284151077,79.17845417403818,7.40695652691851,1.6483735977447207,Organic Compost
Sugarcane,Clay,66.02173820115586,79.44416053212584,78.04675495866987,7.334246274327802,4.4961410352795,NPK
Groundnut,Sandy,31.069369730161977,67.6928080496107,38.65096441325621,7.6022725912377265,5.958429556487803,Urea
Sugarcane,Sandy,80.4998104164977,54.176568456672484,70.95632612256571,4.998221553597958,6.258268130494109,NPK
Wheat,Loamy,122.22996257639142,20.899915419031878,94.42254528745632,7.1149300005045735,1.4167046257372535,DAP
Rice,Clay,71.81476145304558,97.95338385750696,64.4385863428661,5.682895619806699,3.3796912876674146,NPK
Sugarcane,Silty,78.68590062574788,40.62886633281995,19.098961721350527,7.541084973611335,3.017202365832036,Potassium
Sugarcane,Silty,128.827461939384,15.157932232488257,69.57231978151404,5.461495816125865,1.7301022609113423,DAP
Wheat,Loamy,108.84813604932431,51.91089509299588,14.965916703184575,7.235914707281642,3.53729917652404,Potassium
Maize,Loamy,78.66361719276986,88.0298111032429,87.85048883533759,5.679971787935919,3.095240763974653,NPK
Wheat,Clay,46.07739074648515,89.29264516884629,54.082747101184324,4.5359771712697246,5.441494605374937,NPK
Groundnut,Clay,133.88974455829532,6.041762025362489,41.58836994960006,7.033431647892382,7.18311864613599,DAP
Wheat,Clay,90.78285623667817,89.19809575138298,10.415626491720776,4.953076332635689,4.183892046112511,Potassium
Wheat,Sandy,40.960665415497076,30.79100066248656,41.17445478625042,7.137165891152856,6.22665620936773,NPK
Rice,Sandy,47.67676536932145,8.702374577000192,90.80463345199999,8.20243779342775,2.02207256977472,DAP
Wheat,Loamy,122.43863245107443,85.54007568447307,6.993384647198802,8.37698373684436,7.264764650507052,Potassium
Potato,Sandy,16.180378692243764,87.06734181887978,50.091574989271464,5.44369234931045,2.068163167505646,Urea
Sugarcane,Clay,148.8929061840348,61.641952585023255,93.46001865550912,7.737012910602619,2.344708264195725,Organic Compost
Potato,Clay,28.24923516007085,59.571206943154046,42.509894977677,5.914213107489761,1.7452466251137353,Urea
Rice,Sandy,121.44959355557124,82.24642589903485,45.67669030890429,8.101828290991929,3.1677565106437555,NPK
Cotton,Silty,65.2685443480356,79.69940750747658,59.96320524391639,7.649958274517495,4.866873127008683,NPK
Maize,Loamy,78.91026566024536,89.56001997705688,48.97904668983243,4.795686866583054,7.915958779844288,NPK
Potato,Silty,133.29108084504088,57.51100752168683,21.01716066756748,6.128547975509109,6.553576242602808,Potassium
Rice,Loamy,67.80756654248985,96.92647380961682,6.762776211636739,5.849271304038696,3.6630506202438737,Potassium
Groundnut,Silty,85.24912551425282,99.63394893866715,62.93210750797665,7.640724082893108,5.0309224053249935,NPK
Cotton,Sandy,16.901952737283793,16.071737949870098,92.47662576574216,6.141142842612636,5.363156216574454,Urea
Rice,Loamy,10.328646341443442,85.7066571576416,15.104592637580735,7.238353590612335,6.75909054873143,Urea
Rice,Loamy,44.271982220241625,52.48311448611596,25.040508329011573,6.909741022361762,6.155162497938603,NPK
Maize,Loamy,105.28163300862742,41.81880213848405,40.171801153372485,8.402554876390536,4.985037888797983,NPK
Sugarcane,Clay,26.977085070279138,63.241869438857925,81.83051175700638,8.25113982720646,5.684281189277597,Urea
Potato,Clay,25.92667423263692,10.316727939890669,30.579730064742872,6.210798058954875,6.221423276740298,Urea
Groundnut,Silty,67.53448512502646,53.11380628287259,88.795168406483,7.394312846564597,1.9320084139338303,Organic Compost
Tomato,Sandy,100.69718540515171,87.73460415253334,10.220998091756309,7.817840375924887,2.4031882291376596,Potassium
Potato,Clay,109.69007891471027,25.278844033202034,94.39087901959881,8.09554301544858,5.820090022352617,NPK
Tomato,Loamy,34.983094373772474,45.50704000309538,58.270972398007665,4.772537055105935,6.952978933913425,Urea
Rice,Clay,21.142340632085943,94.25068433291317,67.58387945633193,5.708315197093987,3.864835978898375,Urea
Wheat,Sandy,141.6555847523762,45.71356459154124,39.930504640953544,5.780920163874088,7.859232257298442,NPK
Groundnut,Clay,46.49329355869424,39.04492507157784,79.28945712355073,6.2377838048795144,2.51250212871361,NPK
Cotton,Loamy,129.46850966522135,46.85098157172093,20.823793758018574,5.177059002861676,3.916894974304072,Potassium
Wheat,Silty,130.88880306479456,54.34801281916785,9.646623401456267,6.484823519800033,3.6496613042427724,Potassium
Wheat,Loamy,118.15316284675622,65.03917769248955,42.57410959521793,7.152857309193824,7.512071585085003,NPK
Potato,Sandy,33.636704931359816,81.06581608708946,86.10109282819876,6.489455680866871,2.9976496230077765,Urea
Groundnut,Silty,125.05220429558804,47.94970954760986,76.71804948058099,7.1631723807904635,4.295535446295509,NPK
Sugarcane,Clay,117.69507829382214,82.66068883356333,54.12981719645101,4.765766527271602,2.3106368773073065,Organic Compost
Rice,Clay,93.54121861487039,55.70346282844766,59.35308598070858,8.003949326829641,4.648863669937107,NPK
Rice,Clay,57.20828492365339,37.15564848495788,17.339818498381767,8.256276768404273,7.001829186245137,Potassium
Rice,Silty,46.751204597316175,67.50532867134436,84.8647433186703,6.9716296964745945,3.128276233233949,NPK
Rice,Loamy,27.064489691250255,73.18361420063168,79.7611698815987,8.025563994547587,6.675544505139798,Urea
Potato,Silty,81.365989366122,58.01465268480131,67.36468741925955,5.02578406659285,7.379181075229382,NPK
Tomato,Silty,91.93652257137852,10.378422447798723,49.28814845124915,7.689795680305241,1.5107052280019455,DAP
Rice,Sandy,60.30745867221021,21.138873140278367,96.62363048655368,4.976592773890376,6.294971754234757,DAP
Tomato,Silty,76.5502694753216,32.103283484571676,88.50803732826475,6.132040925990147,2.787404053053436,NPK
Tomato,Clay,60.89202403169734,31.849432565391844,66.22089688388877,5.795274138233101,2.2272936377564037,Organic Compost
Sugarcane,Loamy,99.74084802489817,68.97497602345271,40.32109478314235,6.842367300881817,5.207856744175253,NPK
Rice,Loamy,136.17628909151887,6.743122858995095,63.712116474743674,5.706058140958135,5.939218313600898,DAP
Maize,Loamy,32.94883668657228,76.78976881970439,59.66688802041321,7.049254518668531,3.7633269001464966,Urea
Cotton,Clay,63.39723338643728,30.207535106658653,42.452988844317055,5.969549156607831,1.2742159495753342,Organic Compost
Wheat,Clay,29.721604553120585,34.45207539052973,34.13402731036723,7.943161524121858,7.360931669377552,Urea
Tomato,Clay,97.49212785709648,55.15143365467281,43.66602526254563,7.0355353608784466,6.115228417932466,NPK
Groundnut,Clay,112.0418713284034,25.512932089200966,59.5215835731728,5.3611931892857845,2.9016676467811027,NPK
Groundnut,Clay,140.46778256364382,89.02477478967512,45.67281024755397,5.844517688112348,4.47804699021318,NPK
Cotton,Silty,49.042069676535085,13.110034036023702,30.039576379131464,7.889683550506623,1.194549529769546,DAP
Groundnut,Clay,143.0295688211602,47.21632441860116,77.29151518727683,6.0459189999498335,3.374979472641593,NPK
Maize,Clay,18.856774054894473,85.69511559821454,55.48941211595423,6.643196262262581,4.657746649095828,Urea
Groundnut,Clay,94.42194087104234,63.5051699700174,11.429140506431997,7.095767743809331,4.620565305813751,Potassium
Wheat,Clay,17.998580708066196,32.771304005050176,39.99006803448192,5.8912385983436675,2.457294146059788,Urea
Wheat,Loamy,135.12838628667228,44.97221973876377,89.06677843513938,5.675914523032273,6.437231563287235,NPK
Tomato,Clay,84.17326798980757,72.1359661325389,76.74747046399543,6.401019610432114,3.092035109686504,NPK
Rice,Silty,103.70876910679145,97.45977061957043,35.708444474680675,5.3595238883711565,5.062870162245808,NPK
Sugarcane,Silty,126.42034962746335,89.84817824604617,94.12739944422836,5.636842347676254,2.9006555787658233,NPK
Maize,Silty,31.043487147755627,37.53111679632579,12.277276294029964,4.748313936128144,3.9761751109073913,Urea
Tomato,Sandy,15.40281867133874,99.82879853234647,96.31729686975794,5.715881103884022,2.452602376751612,Urea
Maize,Loamy,133.0433604277993,5.332943035450536,28.341983786044185,5.782816373454278,5.431054547724268,DAP
Rice,Clay,54.090651844250544,7.624826801799434,5.86394712872983,8.347332665165279,3.979090520989455,DAP
Potato,Sandy,28.057047109803136,83.26484894126341,46.21176346924104,6.8589153018635205,1.11282113141435,Urea
Groundnut,Clay,75.58457319219211,23.948955249139942,39.102190820265825,7.649529701663223,1.1971549581173626,DAP
Groundnut,Sandy,93.76285059744264,10.773080497642882,56.213455494645416,4.68150901112129,4.297940229299956,DAP
Sugarcane,Sandy,14.335884479151417,27.529066957467712,80.69342175413531,4.926146774433487,2.2825810683374805,Urea
Rice,Silty,48.48539215599228,45.47951462818172,85.03092620429247,7.758147843450369,5.095294337013197,NPK
Tomato,Silty,14.591982398765442,74.40379569117346,43.116849963110724,6.994198197670543,3.857342472404149,Urea
Sugarcane,Sandy,68.84695448736986,64.31187502236452,45.83534565210327,5.263928122160811,5.580938848778059,NPK
Rice,Silty,135.3140040692742,27.57401566823994,19.076884381299998,6.119181623446953,7.666766218447661,Potassium
Cotton,Sandy,147.5713376090997,52.81069256955552,9.517022843710532,6.654689999926491,4.701152943566775,Potassium
Wheat,Loamy,99.18665749050786,92.99034001286402,65.91542407232734,7.874439316549767,6.511650225130698,NPK
Sugarcane,Silty,32.629277129842855,82.42573881345699,11.121574427505767,4.741647966777977,6.27128697421156,Urea
Sugarcane,Silty,136.81891459990283,35.70302955902037,74.71386134503831,6.886889157469449,7.452537730267057,NPK
Tomato,Silty,82.27469524800847,98.31513332879115,56.213563777113514,7.368143686346736,2.4981250706660436,Organic Compost
Maize,Loamy,31.524903694408533,72.31893804133745,23.86538293147792,8.411567431641839,6.791288795494586,Urea
Cotton,Sandy,139.0417337232326,10.932688788344269,56.25467963370171,7.728640313168738,7.338642649532808,DAP
Tomato,Clay,116.04566710123441,8.340267762420675,22.38478307719939,5.604909254261093,3.7493408666330437,DAP
Rice,Silty,112.43873818124122,20.99875515595285,46.68003471348914,7.338316775513061,3.196713362192777,DAP
Rice,Sandy,109.28529853121665,74.14630746476395,80.95823004301174,7.553111539707908,7.664251367748014,NPK
Rice,Loamy,38.04757495350192,22.455197955030652,48.88233287401056,7.418941999673581,5.393429754972075,Urea
