N,P,K,temperature,humidity,ph,rainfall,crop,yield
71,33,80,32.38185332361042,43.001056982278726,5.921214404004919,399.6771378757216,rice,2822.68
46,13,131,23.596339388564484,93.26320985617153,5.852839639958938,1551.4951251698624,banana,3873.15
54,28,33,32.34701721770806,52.749838985745185,5.848285448362333,1464.1573819721564,mango,3292.47
125,35,20,37.10518379573297,84.98134890331428,4.62508551098907,1660.1048250364358,tomato,4054.76
21,84,82,26.802918605831024,91.44881422091015,5.108465612035359,818.4627591199488,rice,3465.61
96,49,21,24.57273320449464,86.20640758689464,5.067540637249658,1875.4537769353706,banana,3928.0
109,59,44,21.27896003395714,34.35939735011878,8.454442019278089,415.06657107154194,wheat,3196.67
108,52,32,30.105136996582605,72.26996522497164,4.588663023562447,254.49878239602708,groundnut,3713.86
113,84,92,36.9963012009679,37.80589592715083,5.168294625407993,741.0149932015487,tomato,4329.46
26,76,97,23.11653167962985,30.368095034176786,8.396698034634788,1635.1840341204509,banana,3593.6
114,21,89,24.90588811343259,33.36592385629938,7.013026375240017,1411.3681530925667,sugarcane,3912.9
127,76,106,25.165637938749597,89.54969776905872,6.302668482426926,985.1757756007216,banana,4922.47
93,36,149,29.02030854443793,89.0501284269256,4.8150437321854795,661.2565055498038,chickpea,4338.77
58,63,43,20.710224039185967,44.6785852046622,7.178644646531507,306.69101618235896,chickpea,3263.4
90,75,84,35.555278882692605,65.5589789619107,5.0512119507250715,807.5100412054505,chickpea,3967.06
75,58,137,22.390056937605532,92.07683704728521,7.184744488636726,1028.0355819585493,mango,4834.72
61,25,40,32.63406727241705,62.28589843028956,8.416705988800233,1436.6429085281695,groundnut,3398.85
55,11,139,27.8303935444888,55.582558309474265,6.627890634467811,1362.7495189035758,groundnut,3489.71
103,69,112,29.64744008381892,61.4111651129006,5.356338618010643,1905.2208252773803,mango,4608.18
137,63,24,19.49021847068257,81.36402450087637,7.001135003518392,380.7126542951499,groundnut,4184.68
26,39,66,33.37557995445427,61.02304611466029,6.551718751165131,805.4122211824455,chickpea,2488.04
73,93,84,19.715512976065778,80.91304928335401,6.632561054442585,1066.840547486417,chickpea,4196.63
148,47,43,17.836840940685978,58.060333966660636,6.412427784479988,1407.2524289371806,maize,4980.34
139,37,112,28.666987497219672,46.38036862873989,7.194962296974223,1091.8130445945312,banana,4833.01
125,34,84,32.73242842294163,51.220727438210346,6.7877814496280084,1842.9648175041295,groundnut,4668.33
66,19,38,16.25089591086892,35.05852520141578,8.447980309817492,1295.6102220796643,cotton,2976.5
142,69,25,16.734882873513552,62.32977438660296,7.803453684169275,271.39773744418744,chickpea,3851.5
138,51,86,35.06697906764798,39.6272101177865,5.558793510844026,404.58074431904174,banana,3759.34
137,49,46,35.2258174876833,82.75055541175763,7.403026087619894,1556.2920106650054,rice,4907.29
40,86,90,21.13261792647703,57.33838732019812,5.3572013975389385,1488.4178534233297,tomato,3632.23
45,51,133,30.38070507000509,79.72515105946201,7.629385632325565,476.29460328626925,cotton,3986.09
28,56,28,26.07950187861649,92.03992779001118,5.090230559909369,306.0355899181989,cotton,2908.53
34,46,111,30.817401035087826,85.21606673136034,6.394215334188953,1241.6921397917633,tomato,3921.72
29,89,145,36.57198210248063,91.84513918347828,7.662424793224298,1344.32989764812,mango,3883.4
141,31,86,16.996410614556414,66.91587424659747,5.620450809226261,443.53934752310283,groundnut,3433.42
140,66,50,34.44961064971136,40.74608820873522,7.848476500526653,1052.5147778734677,cotton,4322.99
144,93,70,27.325727613025983,90.80073702194053,7.076602836135888,750.4967524131433,rice,4869.69
91,36,35,29.103173594049913,86.4527853887901,6.090089316428863,1876.350162146398,banana,4591.41
68,50,80,31.348284000428006,86.18684441935035,6.193666837225088,594.5596461009283,mango,3455.38
110,89,112,38.065578728227685,75.0628377815667,8.203966135679421,1519.8693066259393,sugarcane,4687.6
56,43,79,16.417998838793448,70.61955704209515,5.371164000049517,1132.6410440198076,sugarcane,3850.03
87,41,116,15.736908803111191,30.957052970986545,7.273450460698841,220.7378216468781,tomato,3386.96
69,99,116,19.456544537219337,78.62351449072756,7.329176822966142,1130.597449782712,banana,4126.76
38,98,112,39.66119315066841,35.94978263638237,8.189798772734546,379.04986985510266,banana,3105.76
119,75,28,32.87690918444439,46.88381084666743,7.352657075029363,1386.311952485561,sugarcane,4773.21
79,21,77,30.366027976362545,65.8468691978369,6.8378696722335,1217.94235468683,cotton,3760.85
108,49,79,16.1759763353687,59.362618016942704,8.110090156065171,218.76900920025423,groundnut,3500.09
88,82,122,36.97775559732412,31.02533533514399,7.816528118593592,568.4470932493664,tomato,3987.57
68,85,66,35.318921332428985,83.5590287993613,7.367105819336905,1597.2050951696408,sugarcane,4435.81
127,99,70,31.62000109667712,87.12206227558522,4.6303135295686975,696.3907057436381,banana,5038.06
138,82,101,23.47827038711757,74.32174132728984,5.994081672961446,1098.7101220934956,mango,5260.21
56,19,39,16.762623889206434,65.16941081269346,7.027558688807417,761.5975059365308,rice,3244.32
30,57,136,29.500962197523062,92.44795952846565,6.58900209742706,1858.7483415155718,mango,4784.2
97,29,124,32.99236428652094,37.79715350363247,5.7772733059913755,1165.8386320101813,mango,3778.77
96,48,15,17.356008761931186,77.9641534882243,5.0776956620391065,1453.1123267408375,groundnut,3724.22
21,69,27,30.8441914949624,38.34343983818786,6.711986330755686,350.2569884547944,tomato,2062.05
83,75,19,22.159151697178963,54.81991193002202,5.643670303448852,272.60477755895386,sugarcane,3183.8
54,74,101,34.10610553049529,68.05649309611363,5.432001959235985,666.6107511208356,chickpea,3206.09
26,60,148,28.490396265045923,77.9106998827829,6.095832908219734,756.4417260565773,banana,3738.35
104,45,86,18.225919695260917,30.24154651767896,7.6419657328570745,1437.8249741238233,mango,3703.99
86,33,110,28.1629861933309,46.93886261416545,6.451414009465249,1224.4349048823942,mango,4209.02
61,36,93,24.893421584167967,64.98302544163832,5.36596884199468,874.2432924829735,tomato,3635.45
137,11,61,19.508899207041296,64.63678914549794,4.9676125691201936,1377.4114715204196,wheat,4025.34
144,40,40,36.03789310155308,71.44571827150716,6.495949055099199,494.4183452053169,banana,4501.95
43,66,119,15.275711212478406,49.75048275643446,7.677465593688938,314.2814506664706,rice,3161.8
65,87,102,22.80320692195265,65.13440132078082,7.111272094615762,1738.109166172761,chickpea,3883.33
38,75,62,15.314875954235669,42.336140533247466,5.4285955205729985,1215.1030308839795,sugarcane,2939.61
87,38,95,17.400173662653817,42.14669393622461,6.246826342757969,1368.3714925473582,maize,3673.43
121,24,11,22.427405479327028,67.47665762246945,7.920921453376275,753.0360513492334,maize,3540.22
61,21,95,16.35677963473434,74.55571802794717,5.210623631411355,869.5189239278595,banana,3233.19
51,37,142,29.91576330892853,37.82599783428372,6.628322282731588,348.26140487535633,sugarcane,2992.45
128,93,13,17.17157269965457,37.98134362377452,5.924926035043367,1742.5787380431923,wheat,4684.13
55,33,15,32.54284085165238,66.74467494492927,4.9967190193180775,1266.3910101420827,rice,3310.23
116,30,127,16.31605281567903,47.55622389843696,4.699615683643593,350.52979372389314,chickpea,3462.2
92,19,98,16.48272237002742,55.505941645672436,6.723485538583181,1648.1532795050011,wheat,3836.69
116,87,23,22.63314747583166,56.048649097092564,4.582995494961516,999.407665130554,chickpea,4354.9
142,27,65,37.41428812423194,41.60593585351957,4.913784466771739,1577.182430306024,maize,5029.54
89,97,90,31.034831218082914,30.08545117299072,5.890257124646965,222.71575176046642,cotton,3332.18
32,23,55,34.253282298222985,85.45486764798548,4.674080741423051,251.73145454982074,maize,2816.87
68,43,25,18.53880273692765,76.47512797834975,6.101780905807539,507.4093258078604,cotton,3202.02
79,67,129,35.85313583118115,74.88500627751176,5.021460096707564,579.6498010532237,sugarcane,4148.69
149,85,93,15.203656204855879,65.52283397736578,5.899492362800616,1575.1199545582479,banana,4999.83
24,31,17,20.326433768325153,75.56302754757783,7.664638748360273,1472.0494952298766,maize,2562.43
46,79,97,30.402308028749836,90.81974454059568,7.005457377906632,1308.9586144336909,tomato,3819.04
27,45,140,24.381160214851256,73.26879285490392,6.281604311150037,1792.74601367001,wheat,3811.06
69,54,28,39.604834792964084,47.23094112528425,4.867333231420641,644.8678105814593,tomato,2879.43
86,45,106,15.758481170457955,67.08640336315837,6.976598637258933,1827.928827028007,sugarcane,4718.88
63,31,75,39.96495419841358,58.751086218803664,5.154838610036201,1837.0479246773284,mango,3433.22
144,87,88,30.590695821532904,66.16724352228971,4.80634537544646,981.6675683363551,tomato,4571.11
77,89,95,28.967674864902413,63.64468103183363,7.155984069838431,369.895160756304,sugarcane,4458.15
22,70,133,16.487811064099358,85.82039353985022,8.14823959128403,1507.807834741145,mango,3869.88
105,65,55,21.83322191664727,72.36700671976936,6.342373747082089,806.4716107647424,cotton,4243.86
89,98,122,38.11656720728989,42.26930106571676,4.663983642432456,1630.8731313861151,tomato,4648.32
149,42,100,23.85615007973111,34.096090626899105,8.021190869674165,494.6425110268456,sugarcane,3826.95
21,54,42,31.541330011681275,57.58364626428755,4.767895064494296,1171.1272044338575,mango,2790.08
121,45,142,39.98740876046804,31.0146904467524,7.970052970806348,1114.5327145727797,cotton,4072.17
54,29,86,21.57674284583853,50.68933007916682,6.067277492891725,380.5660830253043,sugarcane,2917.36
117,27,130,29.402021975362345,53.92139551354967,5.961578154492359,853.9990862107852,sugarcane,4408.42
49,47,137,32.41094481755533,54.41327681064506,6.671189517825807,352.5595642041105,cotton,3546.13
135,76,87,19.11568116413538,93.65775158105302,8.328339269776876,1036.5325571220453,cotton,4158.91
27,32,76,18.71681409240455,49.75355700321043,8.094962180343913,1717.2282055048272,sugarcane,3376.27
63,25,124,26.407697791454332,47.239787199610376,6.381320353219069,686.368573947437,groundnut,3270.06
55,68,72,24.645313043982235,38.409760519390176,7.283292924095274,1576.7515769373874,chickpea,3737.42
96,78,122,32.85538592143284,63.21557431936983,6.82171700937365,530.1693481024214,groundnut,4112.71
50,77,103,16.737719286214656,39.988829903885346,7.273846316252669,1412.7228694831726,rice,3705.63
66,30,57,39.30416559351726,70.059156327501,7.817309840248388,1847.9673198748092,maize,4138.57
74,87,21,15.356924542145808,40.08538563099272,4.6379753154743755,783.0705468183857,chickpea,3302.91
125,87,49,30.032920608403778,67.48376565434808,5.80303941571159,1820.7409485595128,wheat,5300.92
140,79,94,29.065814896684707,83.7075005463507,8.337316432935468,1109.75766774751,tomato,4883.07
74,21,66,18.367893271743142,32.76410117874102,8.297345234099696,770.2492396981835,maize,2782.69
31,25,96,18.772899567838245,57.28355336968338,4.5448835599098505,1813.7148232007567,groundnut,3242.08
22,90,93,34.81693719486567,59.96818286922431,5.305760519689465,257.6670801855107,cotton,2617.54
49,96,130,37.18906146031708,81.4196893260773,8.475080169377451,250.43393229105882,sugarcane,2841.85
42,23,83,22.07542414709424,60.41451607646037,6.4713003035979435,1279.6932875713992,groundnut,3108.47
111,70,116,25.949099099064213,66.88982611966081,6.79146401586741,1634.1512911944217,wheat,5222.42
134,80,133,23.87487602595884,81.42827648322462,5.16568074208981,1552.7833533885912,rice,5729.69
123,55,109,16.8136753246663,66.3843020404039,8.077342435034119,343.04510603289,wheat,3459.06
137,41,52,31.830106150395235,53.289461878772855,5.425057198596452,1910.452148360404,wheat,4944.88
24,24,128,35.629823370142255,35.57974804533785,5.258590520078146,1465.514367747528,groundnut,2844.65
123,53,32,22.621983934780175,77.44451591831753,5.412489613281313,1908.40169670993,cotton,4197.6
127,26,46,39.75439484076796,86.62397976054008,8.178486810564035,792.3759661533837,chickpea,4290.42
84,50,143,16.896288932058873,93.05419490631067,7.311386828707397,1449.0904303690713,maize,4504.75
140,63,74,31.544767845363022,90.22899225015195,7.574385577961101,1747.8897441202735,cotton,5953.74
49,53,143,26.205700363152225,81.83216407416117,6.008145432737011,884.8356016777279,banana,3711.99
103,14,31,26.165047527666395,71.82567559597234,8.136708059722245,1936.7478537834263,groundnut,3861.22
51,36,114,26.441140400838506,80.79490947899149,7.657631809357559,676.9870241969738,tomato,3149.85
35,96,97,21.46704434503571,58.08544133538442,7.502389450029285,768.1045268381972,wheat,3532.52
57,87,134,32.88907068330581,68.66045396140427,8.383761134691806,1856.5914379286696,tomato,4621.46
55,88,88,33.039413152125675,52.665487594047036,5.964787323173395,1945.387543704866,maize,3703.98
133,52,99,22.059927752645677,51.23609897372488,6.943894587183525,713.3523469492695,wheat,4506.19
85,40,60,35.88266152146126,79.1849652629422,8.139718795908864,445.5020713571452,rice,3286.04
124,26,111,22.92112359125825,59.50563084973151,7.66355577274381,1566.2997374790757,rice,4196.4
104,92,115,33.12732809966356,43.7904820905169,6.75351583290246,1873.3974793408067,maize,4475.21
21,63,69,18.02499418780166,43.125980526221284,4.804854739120795,1281.2845586633744,wheat,3212.22
94,71,55,19.21754107009364,85.84620350204568,7.1108937582226925,1342.1341179312442,mango,4494.9
86,96,45,22.89489111270628,74.05443213357363,6.606222227471409,1573.2980015101405,banana,4361.64
74,41,20,29.846844191696537,65.49299476827753,5.236721845938506,475.5526739145348,mango,3253.05
25,49,21,31.137787136967482,56.061017839763366,8.02901249337039,1952.244013690531,chickpea,3263.33
105,22,48,24.908904299186872,58.003130401163176,5.872994379594973,855.7928925114705,chickpea,3850.23
79,93,148,16.94597882776285,33.73328762267135,6.049919574069188,1330.8327666960727,sugarcane,4859.42
120,44,45,24.340866302318105,59.569159416409775,7.189606195185642,1043.5088368999873,chickpea,4096.26
31,14,61,32.21918789897879,81.70456919043532,6.455194968164964,1042.725763576721,cotton,3700.4
68,82,40,31.7748865282579,55.21912120619595,4.8571243051165975,1464.9398698154985,sugarcane,4138.5
61,38,42,19.00491033013607,54.932781415311766,6.049766469420939,1990.392137970058,rice,3958.02
101,79,67,15.194599256724178,31.021577896253707,4.8778644717529325,1386.3077308927127,cotton,3431.68
54,34,137,33.82454043240292,59.759292066274455,5.263001612493525,1629.3064368309233,wheat,3864.63
86,31,40,17.65920415963109,31.646947441617847,4.528697753401815,249.70890307208623,maize,2699.53
99,75,64,17.058728599107138,67.07271282056948,5.225252325938649,1658.769264316673,maize,4481.57
26,54,19,15.067530420854087,62.940919802850416,5.821789415993443,739.9565871829349,banana,2703.71
33,78,139,25.81503314892318,84.60055243005993,6.652873734929178,428.06332106239677,rice,3945.92
92,98,24,27.58159752252036,67.81573971017187,8.17710884473093,404.0013538058705,banana,3870.34
85,81,12,30.941601153714764,51.02277809594399,6.6613074689682215,1423.7746655053281,mango,3424.27
110,10,52,22.401596017814647,63.55501561209942,7.322414165457366,1995.71030487299,groundnut,4576.5
149,93,76,32.7606179096695,75.48091312374473,5.930708365223097,1399.1511770712195,rice,4838.06
39,53,65,19.23329643517354,36.10764670167488,7.50652317426907,672.2266701201963,tomato,2641.44
29,96,72,35.799751327758685,70.3698157505782,6.981874984205909,565.9507478052915,chickpea,3124.12
44,84,24,29.29620822226114,89.58070832856865,6.339176053099445,1146.7227786824733,sugarcane,3548.52
44,48,118,29.597245584301213,49.443469216030884,5.275075179564903,317.07073883126594,mango,3297.19
73,63,125,20.244385344477703,70.73063116696679,5.714163631989196,918.795499268937,chickpea,4090.31
52,97,101,16.852718732509707,83.38641427276582,6.98378434950302,1399.2228272104173,sugarcane,4570.69
114,84,147,26.618120077016783,63.26741583351057,6.204225297458292,1941.7920964552716,maize,5523.81
33,38,56,30.39029879805897,76.66866971132501,8.057546226996207,966.1762060680894,cotton,2421.63
84,63,66,17.37616146654214,50.215672001801906,5.439361086142341,560.4030927331519,maize,3297.94
129,99,59,38.76336186320417,49.893799440134416,4.792290609013089,1671.2523260710118,mango,4937.98
99,25,80,39.51035900582017,73.39296141690645,6.857394306021938,1539.5591447491097,maize,4435.15
73,29,91,28.636417384812297,75.85157680827645,8.044203360760303,1747.466998768539,maize,3436.62
144,55,125,38.751728881835156,90.90563046828935,5.958956117759154,586.4937095772059,maize,5223.15
44,76,114,19.486130939521328,44.61450735666834,7.0908453394726605,928.6979525297032,rice,3712.68
136,74,97,15.635517129488122,60.43414374571799,5.425650488708595,1966.7979879014676,mango,4846.75
44,67,11,15.985238382259748,46.28337575565294,6.733887686690753,484.4761755974723,banana,2911.58
98,62,113,29.687811985669477,35.205990457215954,7.647168403450612,1408.611474479788,maize,4052.56
87,10,93,16.54104708592059,56.2099843165867,7.968126395106736,626.9320307850753,maize,3391.94
31,90,52,38.963640170602176,54.315248573733214,4.920476519409586,1100.2862113085798,sugarcane,2668.3
51,75,80,18.548330268984966,47.57821779884222,5.925498065172982,1640.9173624322384,cotton,3716.28
147,38,103,22.618070151324467,49.30466792406207,7.058577767743481,1079.4548946004743,maize,4886.2
115,93,51,35.562945049958714,53.42676741283307,4.638891472374609,1649.8670479614382,banana,4620.68
111,79,142,20.468508077602326,94.27444613070608,7.262460800603308,967.4028297926227,banana,5223.57
50,17,148,21.074211461364264,80.89225478787321,6.6121355312153085,1998.8352737660591,cotton,4197.46
97,38,74,31.057723894775457,34.64107807064895,5.654265116880106,984.4908215963782,cotton,3719.1
39,60,43,21.902152212231556,86.70685647163562,7.758617802376202,468.88306154808754,mango,3026.79
79,42,129,20.436190850192506,71.16471621591364,5.660202849183101,923.365128168648,cotton,3698.91
112,12,10,21.354442857641438,87.8885944079241,8.465660184815214,1536.6677323560143,tomato,3766.72
62,69,139,27.26618748351817,52.21112966346483,7.765480756453361,1726.2879639655314,mango,4622.65
149,44,70,39.15249681828705,60.19372621276172,7.33192200553235,1028.1859385172722,wheat,4820.94
79,78,97,35.80594853903071,88.25475872502705,4.745390231850584,1270.0583139051914,maize,4013.72
50,85,77,22.11525661400443,47.7172538343893,8.117241487949094,1720.8021220873225,banana,3634.78
24,93,136,24.084330212452443,89.507556955952,7.660221222950204,1664.3831239969757,wheat,3987.96
29,29,149,26.612806262601936,83.8524812893775,5.416100317167209,1383.9030296500391,maize,3746.75
108,82,31,39.47324117542476,93.73626615910408,6.068992725307556,1667.0487876515388,banana,5112.42
149,48,91,19.30976170839289,51.0767431560636,5.5745262064765715,1236.6393650635466,banana,5226.8
145,13,138,23.937077587297072,45.32395670031092,8.437664136724266,208.36670406550516,sugarcane,3372.54
30,28,39,33.23565234956787,51.50634830797233,7.916785779222238,274.2802119240018,mango,2476.19
75,54,135,39.09859335672358,92.05223673926778,8.22090121078041,1963.6551186287295,groundnut,4648.91
102,52,106,18.891880319105944,51.6497642434412,7.65509694550172,460.98567560486936,sugarcane,3633.58
118,22,33,20.684498854858646,66.73876829722047,6.32539296428099,928.129535882233,wheat,3581.67
92,22,23,20.642366859760756,56.239153368123425,5.32173699925874,1880.8602950179422,chickpea,4255.04
134,69,45,15.523300737301838,55.75430939131576,5.332320627638936,551.071072519489,mango,3554.27
26,66,33,30.102890624523738,42.56960964213859,5.106731393466708,1718.8244200397014,cotton,2934.19
99,95,104,31.767576853647345,64.91017015184335,6.686598201213588,1672.8816226872627,chickpea,5035.74
116,61,64,30.063147253131334,85.21127657286844,8.17986609145457,1975.3933781924115,wheat,4923.82
23,62,33,16.78307473532036,33.2165258810016,8.467192280183065,707.027300566703,maize,2701.64
23,95,35,16.730753143640793,87.7997285881224,5.649199200147059,767.5856396842627,rice,3080.97
122,52,89,20.2596638623531,73.25574273392446,7.289258161186917,1825.1804019040158,groundnut,5039.07
59,92,74,22.257362892472866,70.08797523736868,6.888392062441511,621.3423065641032,sugarcane,3748.41
36,81,84,34.66359139775118,70.68351514005948,6.455744467505244,1186.2217225767963,maize,3805.37
120,81,52,18.984756643723028,49.25753933704051,7.1630745752481655,1473.2209265439012,wheat,4339.85
122,51,38,16.102305409938303,56.984392751438705,5.985452075920276,689.3916414731942,mango,3947.92
143,99,90,24.84968769282638,81.95385038377395,8.277939100373798,1889.143301800566,wheat,5412.7
71,35,63,25.40980425354801,49.91476740085882,7.321795470825348,1398.2555865330567,chickpea,3415.13
71,32,48,26.272683454723854,60.55131362222529,7.51680436796978,284.8507548856851,rice,2785.86
143,52,51,35.67258860067422,31.276097640197467,5.469688380024296,444.3275562696451,chickpea,3879.13
82,86,38,17.45013537177354,77.68129294080794,5.174328013990477,543.4068261648144,mango,3312.4
135,37,140,32.59855206054905,57.15064148410937,6.077363172377292,640.9232551882094,banana,4386.87
81,18,147,23.44863927613227,64.14831995078424,7.566689941344616,1515.2192660529856,chickpea,3859.77
26,29,51,22.74950341088675,37.45480565769931,8.255183639011431,360.0834405598426,tomato,2053.44
111,65,103,38.313578152149496,94.4614248711834,6.209319303896031,831.0704100970421,banana,4650.49
33,92,41,21.21171311041855,49.66040875401499,7.596627169988664,1840.489981990403,cotton,3849.41
105,48,35,31.06329588348416,71.27432800376927,6.381630477867239,1202.0018354066074,maize,4312.69
149,60,124,21.8781939344023,67.78036241554025,5.680912998221855,677.8938149093642,mango,4869.43
81,21,138,27.67859706600963,81.03099325512437,7.457060602903391,1922.7013336645578,wheat,4509.92
98,88,65,34.65732231490695,49.09940211542744,7.692808535925309,639.7686055436284,cotton,3779.7
77,64,131,37.04306308790652,79.13527742482043,5.311363176322721,1829.1793182817569,chickpea,4555.84
139,87,115,35.96743100737626,54.86261249457273,5.720678008181323,1506.3854125062,maize,4599.56
84,20,139,29.554518403615994,56.72546278001269,6.479107373894649,1532.937866525815,banana,4413.71
32,35,90,21.220407883455554,73.72631422164005,5.246087319067507,1576.890773122909,tomato,3531.58
101,51,129,31.530834581546642,80.97857516313047,8.21533719501517,1111.8247617029765,banana,4733.51
71,36,61,32.7476261444902,73.34633134783634,6.865335650242994,1666.241706804804,sugarcane,3790.41
136,20,100,15.267299752837536,88.4921688371249,4.984813109486771,1705.1475759544826,mango,5180.33
45,47,146,25.980262773296865,48.53533691815437,5.236119458729848,848.8760990170107,banana,3308.66
53,52,31,36.08155107054411,88.54008758662671,8.317421381299377,920.6201327894755,rice,3108.15
71,28,43,27.239689906076187,38.50612918631961,7.452674342786473,1799.7620933702465,mango,3896.67
131,73,119,22.78438605408303,72.86947073694874,7.437620338019944,1144.5126687731436,sugarcane,5020.48
101,15,58,36.79494427561657,65.59599233971153,4.789994376020218,1760.4982926953642,mango,4403.01
61,55,138,18.897017438245143,62.151336127013316,8.081195350835788,1328.1850311640533,mango,3961.57
40,51,82,20.16113081040501,50.20928187604159,6.274941450234419,1268.4219621482764,tomato,3642.77
61,74,93,32.184309173403335,62.74262844503522,7.138869290559705,255.76571590015138,tomato,3757.09
132,81,62,23.810898538164373,40.51526816500571,8.338756876456056,700.2099161133495,wheat,3937.03
124,68,109,32.82542089334447,54.00586137375892,4.900049521426228,1103.7037644241727,banana,4532.74
36,61,133,18.942590531487298,36.41425963645203,6.429105837946315,1257.1709098424617,chickpea,3613.36
139,56,54,21.306727240021146,67.17002898611076,4.698450946647727,1334.7821522013214,chickpea,4704.56
148,16,146,18.916184459090836,36.22491260297575,6.498181693294862,1489.2010850209108,tomato,4420.97
149,20,114,38.82275783908774,40.422401853835765,5.509037641950284,1381.2201781285373,maize,4644.53
79,70,115,25.135099021273103,35.55534209668629,8.144262117095483,1727.4380733124408,maize,4331.77
67,77,52,23.430497747755652,54.78519159688506,6.093969977092348,731.8466171975241,maize,3328.01
48,34,143,15.355053904269118,84.72729953719265,7.035489784208316,1354.8259741986062,maize,3742.93
116,21,57,18.835439485272186,88.94826545619881,7.941149059258196,292.08712555328833,cotton,3166.87
29,35,135,25.528396406062488,34.67281454900087,8.434767433668707,1064.34213917965,chickpea,3515.22
77,21,16,16.712569814297353,71.24575915600576,6.515277481314184,682.4593387134065,maize,3003.89
40,52,25,27.768483237655424,74.48505259848477,6.323030811445824,885.5968669304528,sugarcane,3607.49
47,60,138,26.375385961611194,64.69504625808156,4.802958581185835,838.3929531769264,chickpea,3483.2
53,46,124,34.1792035086088,73.35401599552048,4.550955773348861,308.7752188747479,mango,3549.03
27,55,46,31.495067535007916,45.189896503801194,6.935208369993985,1039.962441352476,banana,3074.88
98,62,134,26.148682633014346,61.82687376823604,4.7618574085905845,1990.332718384796,mango,5325.36
106,97,90,20.616517502626785,55.406930187328854,6.0215157481538935,738.0849023056705,chickpea,4783.08
107,89,71,33.17158915044516,35.831016843576016,4.514425744425846,1525.0627490028512,wheat,4237.94
88,22,81,32.696552586355104,70.66116858196179,6.960909995862683,1186.019002856784,rice,3960.44
106,98,134,18.832404012884684,62.1889875236505,6.201660641761984,785.4055409566527,tomato,4899.58
120,63,75,37.86879578563507,47.88631174866791,5.008083079145152,361.2927087063581,chickpea,4559.11
27,66,39,16.610127900376078,60.789541926219144,5.685470427363288,588.5442213773823,groundnut,2847.31
96,13,29,16.375942722317905,80.39437119583769,6.7786427958876985,1607.3363710824392,maize,3579.01
106,84,91,19.683760441560676,82.10775458252415,7.126853472039908,702.2363193535616,rice,4550.58
62,58,116,37.73651995121928,72.21919836870899,6.349343518653788,459.74446834133573,tomato,3525.27
148,16,141,27.999953100923044,60.40360917101064,7.715836464363783,796.3370128292115,cotton,4492.21
128,20,46,34.698523016822506,67.42372654825013,4.949761646811943,1251.2773140098423,cotton,4338.69
36,63,141,20.696079701912517,55.02599913811511,4.838182890449631,1466.2336957219984,groundnut,3826.33
40,96,86,27.255549366343523,38.22616229462548,4.676977076071234,897.256706545244,sugarcane,3057.48
77,54,98,23.957236590597056,55.06533883009597,6.643311357797769,1096.6648827410281,mango,3862.62
129,32,97,35.695715176654815,64.47162914452622,7.324926816937832,1018.8500456602308,banana,3999.53
47,37,42,15.565110983980667,68.92421095228796,5.022085597690118,216.2060298621684,mango,3028.35
70,66,67,21.096068249152633,90.82706344355036,7.05578248742157,912.0808547405269,tomato,4230.13
24,35,37,18.81435560755947,80.52667392699004,6.407791064758139,1257.1756583097476,chickpea,2846.52
24,34,44,36.47972596803923,39.87951649390403,8.449378000604462,1225.90048954837,mango,3255.64
113,63,134,26.688596242344143,41.321843432440325,7.369894437065646,1549.5816050016442,wheat,4522.44
115,38,147,25.105501097330404,36.53215935058401,7.129893340766504,1406.6766387836096,mango,4481.83
27,92,74,26.237069052526998,77.98181226935966,6.781798939489378,698.2522348090768,maize,3415.42
83,45,51,39.29811376755838,75.89794810197071,8.489464726198815,660.1586088061326,mango,3527.67
57,23,94,36.2566848583981,94.11358861029727,8.42183668341831,1035.4552365141815,groundnut,3536.8
130,87,146,32.65921929625769,63.931522148182665,6.652460501978086,1519.3454018989787,cotton,4942.83
131,44,120,22.261973980581367,83.71697037517733,6.320733389337047,368.8891518367359,maize,4870.78
100,39,24,19.129324987961194,67.46859081178118,6.34845969080701,1906.9878494650923,tomato,3989.01
123,26,78,38.03584072561134,86.81563631428341,6.2133695612934625,1177.675622671577,wheat,4763.13
92,76,114,25.576888069912073,76.86636755467885,6.625593227985289,751.5351108803012,sugarcane,4338.03
68,89,73,21.96889498671573,71.78746097443144,5.594337071257483,1448.1042155865666,mango,4218.07
55,39,50,26.773020660440885,66.73297361389828,8.207155132457707,280.50646923758325,chickpea,2918.14
145,54,80,37.9461855705088,76.99308408879337,6.4609203258477415,1071.9144484095132,wheat,4913.21
87,88,65,24.67668283478233,57.27749977361568,7.868031247354437,1074.7453654348562,cotton,4201.09
97,98,34,29.066024931202485,36.27747774586817,6.40121469867048,491.5555128368306,maize,3499.27
124,60,114,35.07415752771417,32.599098371859654,7.373161095640972,1707.2980686953897,banana,4897.73
141,56,143,25.678313276209778,61.1365425545963,5.84752785790632,1634.2618136244575,groundnut,4876.47
138,62,128,20.838545048159208,68.95395284430919,6.999227430933042,474.91831001667623,wheat,4370.26
133,73,18,39.86314370957584,35.12518698709065,6.4934857818036775,854.8891284140796,sugarcane,4221.42
29,47,69,38.91427143630399,48.64873067928664,5.968457026134439,380.7732019355983,sugarcane,2981.01
110,73,134,36.08697922813785,50.932093388406656,8.026225044272003,1727.4957623105543,rice,4803.28
21,96,58,32.209346984648064,66.58170978853633,4.950846730995636,781.9761867475535,sugarcane,3582.09
